frame,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,thumb_index_tip_dist,thumb_middle_tip_dist,thumb_ring_tip_dist,thumb_pinky_tip_dist,thumb_tip_to_palm,index_tip_to_palm,middle_tip_to_palm,ring_tip_to_palm,pinky_tip_to_palm,index_middle_tip_dist,middle_ring_tip_dist,ring_pinky_tip_dist,index_pinky_tip_dist,spread_ratio_index_pinky_vs_index_middle,spread_ratio_thumb_index_vs_thumb_pinky,index_extension,middle_extension,ring_extension,pinky_extension,thumb_extension,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,angle_index_pinky,pinch_index,pinch_middle,pinch_ring,pinch_pinky,mean_four_finger_extension,time_s
0,46.49897544633788,16.299804892787364,37.657162686234415,22.179962789917795,14.795349127043266,21.260221817527423,18.445535453035973,12.301978711997009,0.8294683910834237,9.9885764891811,6.658626075023562,15.30832337512652,10.505707042692478,7.005546739017916,0.5112581685086675,0.4924038521870958,0.6041711122899487,0.7583578473205739,1.0980977409873345,1.3352772312688417,1.3817302517118892,1.3128257566353991,1.1221433802269118,0.22541791879626344,0.2950755439397793,0.35697167740112673,0.7516124769904853,3.3343065522964923,0.6741647938020213,1.203137526818725,1.2946369249923793,1.2183815966427558,0.9832655077300172,0.7897960258078043,21.557407839576165,9.314702048565547,12.228956445793393,14.282533371098808,34.2441895148,0.5112581685086675,0.4924038521870958,0.6041711122899487,0.7583578473205739,1.1748553890459694,0.0
1,46.63069623308476,16.391485919689615,37.6879062972786,21.820776454361038,14.555924802399687,21.310503855945683,18.162067157223362,12.112377075776749,0.6176426309462499,9.912308590475362,6.607595940684689,13.73355779209453,11.874501808048649,7.91828953544433,0.5154904283128036,0.4951156206893467,0.6038953005042944,0.7345245536042818,1.0954961510540584,1.3357758376111375,1.382814978917045,1.3137367988158137,1.1164628540549584,0.22555368605913473,0.29474928330250094,0.35386627861581577,0.750007965840984,3.325185882320235,0.7018014833749238,1.2046125545815065,1.2956681698756454,1.2185222638608875,0.9809504574136007,0.789674812909438,21.73122560920109,9.309914532519583,12.203752297749336,13.932632005544859,34.15380267333937,0.5154904283128036,0.4951156206893467,0.6038953005042944,0.7345245536042818,1.17493836143291,0.03333333333333333
2,46.947295899192,16.312083960185532,37.66635200161295,21.77272969486532,14.523449998446296,21.360504079303496,18.065327543946864,12.04810711005618,0.4337405868623989,9.866590349016775,6.577266205634942,13.06704026659395,11.821524007518462,7.8830083812640055,0.5160244049400105,0.4961802014241423,0.605770916359686,0.7264154504232889,1.0952267252235428,1.3357554207600737,1.383144203307996,1.314441046399012,1.1160135484831764,0.22624912510727382,0.2954591371473645,0.35548481102156393,0.7547753114294861,3.3360362286981418,0.7103709007505405,1.204809978175008,1.2960158966013815,1.2186064189372003,0.9810454474663306,0.7897038984165524,21.756884012639013,9.335791096867187,12.234058439001393,13.987688994702351,34.39949886498455,0.5160244049400105,0.4961802014241423,0.605770916359686,0.7264154504232889,1.17511943529498,0.06666666666666667
3,47.50069797965841,16.138769296740065,37.61928196823936,21.64249464109207,14.436763698337415,21.451108906296128,18.032626824107155,12.026220711717002,0.12367811299154141,9.921740086898438,6.614113491287242,12.692376749152373,11.122592682013277,7.416699229914599,0.5179651186063962,0.49713232835285365,0.6073368899593062,0.7198324422303901,1.0955725693376641,1.3364771679596141,1.383148993623492,1.3148121707802776,1.117119917056933,0.22838215005316412,0.2963131628285399,0.35870606129762594,0.7633059457054284,3.342231046101594,0.7195634442452392,1.2053372813345515,1.2961323912064406,1.2185043282506296,0.9822568669558124,0.7897870751697892,21.843667272674494,9.431844254740557,12.273543362070006,14.186500660312767,34.81573225263227,0.5179651186063962,0.49713232835285365,0.6073368899593062,0.7198324422303901,1.1755577169368585,0.1
4,47.935114106378904,15.971456849721903,37.55042112907989,21.64068103768514,14.435387720816578,21.489700064525863,18.15788100768208,12.109793039018712,0.11692817738727967,10.180238258917768,6.786438631829128,12.805264396224374,10.325320106616147,6.885045382041625,0.5172525740654101,0.4962750729592438,0.6071662506488388,0.7195396519584469,1.0965227832087492,1.3367882177692445,1.3826006841722032,1.3141904960853783,1.1187249310837577,0.22937769689170406,0.2969332621865606,0.36073271016915515,0.769285848559179,3.3537951834280975,0.7188659658559324,1.2053461150858331,1.2956826512874937,1.2180235042780099,0.983549621957404,0.7899054137433973,21.808898354494733,9.483102252564283,12.305401238402268,14.364079917252361,35.11117685179238,0.5172525740654101,0.4962750729592438,0.6071662506488388,0.7195396519584469,1.175650473152185,0.13333333333333333
5,48.24346110639584,15.85673715746529,37.46612133177467,21.64916240922338,14.44089401223664,21.47484241207428,18.317783268420044,12.2166350322168,0.26652849845831383,10.39851632222934,6.931973120607864,12.83647046029165,9.834142429760647,6.557472185547027,0.5165989327939702,0.49492872813285277,0.6072536679924752,0.722250103731465,1.096980914728983,1.3373337135581915,1.382038052856488,1.3137893694864662,1.1204467342802509,0.23017817411050392,0.29801513047232164,0.36223921893343874,0.7743220923453683,3.364011647487982,0.7152632072634652,1.2053116951722072,1.2951036297338416,1.2176072502359374,0.9842982863408112,0.7899874255861644,21.76201256232742,9.52704131121104,12.358972332114048,14.504706057937673,35.35064763938053,0.5165989327939702,0.49492872813285277,0.6072536679924752,0.722250103731465,1.1755802153706993,0.16666666666666666
6,48.57711637850528,15.663800856266676,37.401012165566215,21.59482131994571,14.404813657995277,21.518210593245016,18.468754447792094,12.317302678523077,0.41203164086695665,10.562279562401898,7.041269073593895,12.471695159082401,9.644905647735811,6.431128841221721,0.5180902839559464,0.49444092391764993,0.6086031610280732,0.7276965481767307,1.098066763822114,1.3380278126296274,1.381416160424295,1.313637145375591,1.1224423308090214,0.23156360742822787,0.29877012124703994,0.36422634214423333,0.7796212003453515,3.3667689639845593,0.711959233741657,1.2055330201667114,1.2945544065342058,1.2172913480496645,0.9845788798283951,0.7900732705766902,21.836341743155547,9.597216585295318,12.400360970836863,14.667743261267486,35.59801705563482,0.5180902839559464,0.49444092391764993,0.6086031610280732,0.7276965481767307,1.1754894136447442,0.2
7,48.57711637850528,15.663800856266676,37.401012165566215,21.59482131994571,14.404813657995277,21.518210593245016,18.468754447792094,12.317302678523077,0.41203164086695665,10.562279562401898,7.041269073593895,12.471695159082401,9.644905647735811,6.431128841221721,0.5180902839559464,0.49444092391764993,0.6086031610280732,0.7276965481767307,1.098066763822114,1.3380278126296274,1.381416160424295,1.313637145375591,1.1224423308090214,0.23156360742822787,0.29877012124703994,0.36422634214423333,0.7796212003453515,3.3667689639845593,0.711959233741657,1.2055330201667114,1.2945544065342058,1.2172913480496645,0.9845788798283951,0.7900732705766902,21.836341743155547,9.597216585295318,12.400360970836863,14.667743261267486,35.59801705563482,0.5180902839559464,0.49444092391764993,0.6086031610280732,0.7276965481767307,1.1754894136447442,0.23333333333333334
8,48.857865776108554,15.456950812650973,37.3359101236268,21.736746205676326,14.499453211850152,21.584901789678753,18.758200945960027,12.510616688289673,0.6524972203055199,10.965189664260578,7.309930789994638,12.145543079483645,9.511572144475736,6.342491019408385,0.5166404626255476,0.4930841984960729,0.6099693503770551,0.7348567349653571,1.0998318830774805,1.337736327104794,1.3801237494874439,1.312745418012793,1.1241741312752491,0.23258999657448254,0.299182613358577,0.36536690428872914,0.7838357680310287,3.370032012875928,0.7030492217226683,1.2049561901087231,1.2934824766329687,1.2164858349874024,0.9847707338873211,0.7901895456008841,21.793884299000148,9.654927730484767,12.432530508134846,14.800971282294475,35.81715503487933,0.5166404626255476,0.4930841984960729,0.6099693503770551,0.7348567349653571,1.1749238089041039,0.26666666666666666
9,48.857865776108554,15.456950812650973,37.3359101236268,21.736746205676326,14.499453211850152,21.584901789678753,18.758200945960027,12.510616688289673,0.6524972203055199,10.965189664260578,7.309930789994638,12.145543079483645,9.511572144475736,6.342491019408385,0.5166404626255476,0.4930841984960729,0.6099693503770551,0.7348567349653571,1.0998318830774805,1.337736327104794,1.3801237494874439,1.312745418012793,1.1241741312752491,0.23258999657448254,0.299182613358577,0.36536690428872914,0.7838357680310287,3.370032012875928,0.7030492217226683,1.2049561901087231,1.2934824766329687,1.2164858349874024,0.9847707338873211,0.7901895456008841,21.793884299000148,9.654927730484767,12.432530508134846,14.800971282294475,35.81715503487933,0.5166404626255476,0.4930841984960729,0.6099693503770551,0.7348567349653571,1.1749238089041039,0.3
