frame,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,thumb_index_tip_dist,thumb_middle_tip_dist,thumb_ring_tip_dist,thumb_pinky_tip_dist,thumb_tip_to_palm,index_tip_to_palm,middle_tip_to_palm,ring_tip_to_palm,pinky_tip_to_palm,index_middle_tip_dist,middle_ring_tip_dist,ring_pinky_tip_dist,index_pinky_tip_dist,spread_ratio_index_pinky_vs_index_middle,spread_ratio_thumb_index_vs_thumb_pinky,index_extension,middle_extension,ring_extension,pinky_extension,thumb_extension,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,angle_index_pinky,pinch_index,pinch_middle,pinch_ring,pinch_pinky,mean_four_finger_extension,time_s
0,17.059000864912775,35.568284913113814,24.56052438341507,50.031333817298986,33.47259459266763,27.677442420916975,71.81376855164578,48.23474231327921,11.607323177477525,65.36428884892395,43.844659347335664,47.25958027340462,33.502357501103006,22.37099881138778,0.4291771594520757,0.7093181646271066,0.7866967286680637,0.8389853499759146,0.9948037123772091,1.1737132501678935,0.8199509145145958,0.7863078237185919,0.8478614127644319,0.5882502780308394,0.09815113743990309,0.15500441494710576,0.6721214220304936,1.1425772935537555,0.5115430851670599,1.021363235601638,0.8529153034815943,0.8572396208715911,0.9080041747708365,0.7852145609634669,20.799134054612043,27.71915227148397,6.5830394056321735,9.995244678227166,34.272023714671796,0.4291771594520757,0.7093181646271066,0.7866967286680637,0.8389853499759146,0.9098805836814149,0.0
1,17.056075727405215,35.57340107776537,24.550976878909267,50.11605001819038,33.5296761765598,27.63462489607855,71.87007643361903,48.273016718276835,11.608691454747117,65.42179861398516,43.88383124536483,47.346575846206804,33.45449638528413,22.33892661282141,0.4293214557922515,0.7100009372402974,0.7875116813862634,0.8394107857874669,0.995346445478255,1.1727911579566774,0.8191255602709162,0.785642643838049,0.8481041424930327,0.5878160035080872,0.09804756508264263,0.155415325540506,0.6707268151615028,1.1410488992271641,0.5114557234035775,1.0206222602364579,0.8522338962023114,0.8566333476741799,0.9082390074349315,0.7852644313286399,20.846250334264255,27.716164954659643,6.585436266000331,10.00175537916977,34.22379550362909,0.4293214557922515,0.7100009372402974,0.7875116813862634,0.8394107857874669,0.90943212788697,0.03333333333333333
2,17.04799027421916,35.61370721681169,24.574164764734206,50.08338624072891,33.50747970944417,27.627364814986464,71.86630482359585,48.27057777001633,11.632628544744051,65.40699807584222,43.87383102496352,47.3621501217541,33.46082285165676,22.343306663265224,0.429909121158023,0.7100482373359517,0.7876685702221261,0.8393553545252844,0.9949213828921849,1.1730251904328644,0.8191780199533091,0.7858352302448308,0.848028256073831,0.5880504491636992,0.09807623465132354,0.1551488358458304,0.6708779994942886,1.140851076705872,0.5121896390108466,1.0209092269228672,0.8522786821659715,0.8567896948134749,0.9082075964784317,0.7852419410965492,20.86730501630338,27.721875843624975,6.590231152750961,9.988765317857105,34.22193013450691,0.429909121158023,0.7100482373359517,0.7876685702221261,0.8393553545252844,0.9095463000951862,0.06666666666666667
3,17.035687593556986,35.649360667169105,24.57379295443235,49.99097952561701,33.44536124630042,27.62418898648798,71.83944187502723,48.25227143682335,11.63466323973995,65.38996198465571,43.86225671081911,47.340136802330335,33.46546343382869,22.34636610138881,0.43032858292706005,0.709735241791635,0.7873979869663351,0.8390317434599033,0.9943492525967661,1.1738853145560333,0.8195460859244577,0.7860816559638544,0.8480499748082792,0.5888609249474558,0.09822665135480105,0.15494716382463727,0.6718268064352111,1.1408921301515074,0.5128871239408046,1.0217168142867141,0.8526041960141496,0.8569697547508683,0.9081842821174185,0.785204078002097,20.855205966303647,27.74391716063089,6.5960055225605885,9.978480674516804,34.245813564684326,0.43032858292706005,0.709735241791635,0.7873979869663351,0.8390317434599033,0.9098687617922877,0.1
4,17.031487599186562,35.64265925035775,24.58198245581596,49.966017199465085,33.428404914685416,27.635880479040907,71.8487893253561,48.258680716749865,11.634605498842006,65.43589637581864,43.89341102262631,47.27601152879666,33.49256524970127,22.36453462154688,0.4295077915736923,0.708908995434833,0.7866839104700806,0.8382519846934297,0.9938551203068119,1.1742715486818207,0.8194133668888429,0.7856090844485225,0.8479403832408694,0.589537648112588,0.09843350771407865,0.15487029093240806,0.6726433575241532,1.140967584119442,0.5123850516225426,1.021935303605259,0.8524911160115198,0.8564853347252136,0.9080520357601898,0.7851571938424236,20.78635796657362,27.769007128373403,6.605423433757772,9.965018716898884,34.281867629198835,0.4295077915736923,0.708908995434833,0.7866839104700806,0.8382519846934297,0.9097409475255456,0.13333333333333333
5,17.04777634157159,35.579956344752134,24.59733561879449,50.02347234708131,33.46717584517043,27.640938116245195,71.8573459502028,48.264497857599,11.686595055634484,65.46743701097836,43.914712353310364,47.223290684460466,33.52088345000175,22.383405466621753,0.42913401696186637,0.7090589326578786,0.7868613022613777,0.8386127886603134,0.9945902607071596,1.1736694971226245,0.8193440137027829,0.7853425407283052,0.8477848629709777,0.5888904064583892,0.09845792475652211,0.15462226456971115,0.6722369316978853,1.1415314512006247,0.5117188977408994,1.0214329078949167,0.8523877666986004,0.8561533340762648,0.9079142501792034,0.7851974279947089,20.79502458840594,27.752853336032405,6.603511049249625,9.945079708800353,34.28112302250869,0.42913401696186637,0.7090589326578786,0.7868613022613777,0.8386127886603134,0.9094720647122463,0.16666666666666666
6,17.034883167322448,35.59526718360553,24.637051993487148,50.0639411803279,33.49453232867788,27.64337986362159,71.86871050997335,48.27222042093172,11.755563809416515,65.59844139812287,44.00367094043821,47.092970793471295,33.588422898880964,22.428654598224483,0.42853412332054375,0.7083678800415736,0.7865739122935388,0.8385960751349884,0.9944375231788328,1.1734742359409551,0.8193559310845994,0.783860804476516,0.8474250451104951,0.5884924691996378,0.09951361897107987,0.15485019765055205,0.6727765087157682,1.1432202321952498,0.5110137417962819,1.0210789653628252,0.8522504683588844,0.8547728199855137,0.9075818713591486,0.7851873547923831,20.763842132954583,27.734409782356842,6.6503476213113,9.938934247055592,34.32317689119627,0.42853412332054375,0.7083678800415736,0.7865739122935388,0.8385960751349884,0.908921031266593,0.2
7,17.048869813166988,35.560779630453,24.62982949357348,50.12454503117422,33.53540219524385,27.67593705740788,71.87090265359907,48.27363778330303,11.756964066302828,65.57176738168413,43.98553628580922,46.99884546091252,33.61930894852935,22.449415708142197,0.42810954482972896,0.7084878257936986,0.7867063727774056,0.8392964502297638,0.9950095660543167,1.1730830270681478,0.819431935117242,0.7842058704047137,0.8473239149046962,0.5877780028072134,0.09935304870382991,0.15466992940926239,0.6728486492874162,1.1447325939837516,0.5100814373892756,1.020548140244336,0.8522239166357194,0.8550538957665004,0.9074312963020454,0.7852263750044856,20.759939915673915,27.705157483351993,6.643603533988637,9.937518304706044,34.34580993852827,0.42810954482972896,0.7084878257936986,0.7867063727774056,0.8392964502297638,0.9088143122371503,0.23333333333333334
8,17.050144010062354,35.51976561631133,24.63658146678921,50.017467722875296,33.46340938732038,27.733828328448197,71.87564197499036,48.277010995424405,11.784979201084525,65.60783792500082,44.009995088512596,46.86931233520704,33.64619612656202,22.467492857241922,0.42796880233621787,0.7078934938502642,0.7859748151723294,0.8393190297218769,0.9953522508223994,1.174316217203552,0.8195049308921148,0.7838408431378842,0.8472764504217026,0.5887767271942247,0.09940879190259322,0.15490683532748453,0.6744231647156961,1.1454650330269731,0.5099000285732024,1.0214841736542688,0.8521653766714747,0.8546727501458663,0.9072979289060354,0.7852383963015335,20.714946576594937,27.711670884759123,6.637153895326316,9.94839781899538,34.39377096177315,0.42796880233621787,0.7078934938502642,0.7859748151723294,0.8393190297218769,0.9089050573444113,0.26666666666666666
9,17.04815853235823,35.461717442406325,24.625438299322752,50.08905693024812,33.51171191978813,27.776821340238968,71.89044730349302,48.287113159704376,11.833285224627986,65.68741665881478,44.064105738139375,46.802332993679016,33.68669555506361,22.49449567119774,0.42677234986311324,0.7070658040370117,0.7856054106244392,0.8388653105403288,0.9956669464643282,1.1737052978590141,0.8194290015060547,0.7829280607788489,0.8469951433801376,0.5878634144591651,0.10014888789066737,0.15495196517388526,0.6740623361936635,1.1466308468056188,0.5087495446685306,1.0208586732273313,0.8519867221217875,0.8538322370033774,0.9070990658483612,0.7852373404759986,20.669063836126693,27.675779632615974,6.674956034633801,9.939228894793155,34.39506374426589,0.42677234986311324,0.7070658040370117,0.7856054106244392,0.8388653105403288,0.9084441745502143,0.3
