frame,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,thumb_index_tip_dist,thumb_middle_tip_dist,thumb_ring_tip_dist,thumb_pinky_tip_dist,thumb_tip_to_palm,index_tip_to_palm,middle_tip_to_palm,ring_tip_to_palm,pinky_tip_to_palm,index_middle_tip_dist,middle_ring_tip_dist,ring_pinky_tip_dist,index_pinky_tip_dist,spread_ratio_index_pinky_vs_index_middle,spread_ratio_thumb_index_vs_thumb_pinky,index_extension,middle_extension,ring_extension,pinky_extension,thumb_extension,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,angle_index_pinky,pinch_index,pinch_middle,pinch_ring,pinch_pinky,mean_four_finger_extension,time_s
0,42.23357121120503,13.322363270219512,33.986319516666384,22.18812618347485,14.800837591008786,18.833520573496372,19.084064070645496,12.728169952476122,2.138034486055176,11.96282378342741,7.975464108685912,14.112702680633078,14.9668100952116,9.98152767548936,0.48964578461543956,0.48991258432909046,0.6755589375351222,0.8688198897958607,1.1404918172597078,1.3372593192102729,1.3712885422646441,1.310139541321059,1.1136769958515147,0.24606325708563376,0.28618396206803465,0.3739951732245656,0.755699139073218,3.071157869371145,0.5635757016275611,1.203104209154448,1.2922589769515915,1.214368352989251,0.9746906822745403,0.7908713608438324,20.917981950683906,10.32503907020971,11.972582996366251,15.13906817483505,34.4062631610421,0.48964578461543956,0.48991258432909046,0.6755589375351222,0.8688198897958607,1.1711055553424576,0.0
1,42.24861408670577,13.290201056521056,33.97081025683758,22.100265346415,14.74240832590894,18.839740519254406,19.096017712442375,12.736421619166777,2.1154071906718173,12.009116521417468,8.00626962250837,14.124325560937677,15.025363790845915,10.020510927044057,0.4904820718936502,0.4899547420632322,0.6754441415209225,0.8675784673562095,1.1406621686631644,1.337729592914885,1.3711467992967121,1.30994377989835,1.1131482464503002,0.24683122699911125,0.2859107950697032,0.3731140511574152,0.7551978242653892,3.059571525252731,0.5653460576711247,1.2034674282010402,1.2922139919119524,1.214265473795222,0.974559013071776,0.7908770395892308,20.94955283431971,10.36027725173932,11.961573118877467,15.084353832964535,34.36739889930876,0.4904820718936502,0.4899547420632322,0.6754441415209225,0.8675784673562095,1.1711264767449976,0.033707865168539325
2,42.25681323949587,13.259360067773969,33.947017090915324,21.95180863108027,14.643360672137135,18.859581260213957,19.125788259627484,12.756086678601235,2.100597854166381,12.078132537338547,8.052410343677138,14.13890214918544,15.00946779882932,10.009771768047955,0.49227120350682424,0.4899549806767325,0.6749808992739683,0.8668193553533174,1.140917517370909,1.3385967389712625,1.3707885171933332,1.3096159018372167,1.113006712711879,0.24870817117982985,0.2849631931502988,0.3726490792703453,0.7555636168394956,3.0379524037175965,0.567905175152811,1.2040779544733222,1.2921013545513562,1.2141112545225967,0.974594400092811,0.7908799445385343,21.019783921900427,10.445647347253809,11.923218902612502,15.066556147294184,34.36152903731157,0.49227120350682424,0.4899549806767325,0.6749808992739683,0.8668193553533174,1.1712212409100216,0.06741573033707865
3,42.23572786659901,13.328228332076236,33.90994412526544,21.928077800286417,14.627551280586715,18.83639683858553,19.12771689617003,12.757781976053678,2.1537830436371337,12.039127462683467,8.026616924243058,14.252409022968521,14.920327754402763,9.950400504500635,0.4924774917319094,0.48985151621627115,0.6749493939383011,0.8660284729224778,1.140851187360876,1.338846399974829,1.3707210695355947,1.3096667311067653,1.112892833236407,0.2493455221605845,0.28467351672344526,0.37220562644928284,0.7552032825392877,3.02874198705481,0.5686620029747836,1.204176064475611,1.2920939397830884,1.2141989865227318,0.9747957624227831,0.7908857043848213,21.022503980906475,10.473971127788218,11.911646552535535,15.037133995792281,34.335893204971455,0.4924774917319094,0.48985151621627115,0.6749493939383011,0.8660284729224778,1.1713161883010534,0.10112359550561797
4,42.20506481466771,13.39945378703527,33.892773636959305,21.96811486926464,14.654014920984935,18.764273919036214,19.1037071802634,12.741408303240576,2.2138350053918145,12.01488763682218,8.010293953085267,14.419265843693893,14.735654920498462,9.82738040031333,0.4917840478041158,0.4895767923586298,0.674606356002586,0.8658626414540748,1.1406448185518407,1.3386182914382998,1.370906988175389,1.309678182616717,1.1132250610244763,0.24854342344834163,0.284959079486471,0.3721279027895624,0.7548059334262786,3.036917624231504,0.5679700434915917,1.2040123373079707,1.2921850367099466,1.2142535537530765,0.9752076574234464,0.7908846667620254,20.990969659800708,10.43751546889047,11.921705011192222,15.039982487545037,34.321793396326264,0.4917840478041158,0.4895767923586298,0.674606356002586,0.8658626414540748,1.1714146462986101,0.1348314606741573
5,42.14609334552574,13.500841172299687,33.88118553572809,21.892713887197203,14.603694190832641,18.735705363951837,19.08746207075393,12.730289358614044,2.2367636082961724,12.15124755068021,8.101134267900562,14.474107308687394,14.600529859054603,9.73700060394188,0.4924029929766615,0.4886287334297004,0.6713463702169368,0.8647788820528338,1.1397843275965163,1.3390045680849385,1.3709674659384663,1.308973940019806,1.113733930947625,0.24874101186775552,0.28379040585573506,0.3729726286977092,0.7553608306154121,3.0367360596315462,0.5693975621997236,1.2043197446132772,1.2922464866097527,1.213947260452995,0.9755065311251206,0.7908487103661375,21.001887103818113,10.44603885026536,11.86588333692578,15.124011548338249,34.33903631522522,0.4924029929766615,0.4886287334297004,0.6713463702169368,0.8647788820528338,1.1715050057002865,0.16853932584269662
6,42.13184610762812,13.524602011985678,33.852621121226065,21.839781323314128,14.568618211536915,18.691084447083455,19.068067371475394,12.717526169873935,2.3230499201219743,12.120752339926412,8.080747805805828,14.531661408723977,14.47731710048123,9.654705966243426,0.4929332959764145,0.487666851909755,0.6699508124529,0.8641165229662455,1.1395396836662381,1.3393853130862323,1.370933972308894,1.3088356992125103,1.1140413363845132,0.24932874853750608,0.2835038503741265,0.3734339437838512,0.7559325297256855,3.03187058789278,0.5704477083482323,1.2045369753164867,1.2923199475731018,1.21401622124023,0.9757763499514714,0.7908376737798541,21.015438273783463,10.472099352679072,11.853019240458362,15.16168840094272,34.35739874410299,0.4929332959764145,0.487666851909755,0.6699508124529,0.8641165229662455,1.1716623735203224,0.20224719101123595
7,42.15306786907007,13.46911882728665,33.80622189103602,21.81656736194563,14.5526195409808,18.659509584965463,19.027176755779465,12.690251899233175,2.4183516328444057,12.050393345913676,8.033846945997169,14.556322659750833,14.385534545387685,9.593589726352917,0.4935720508731251,0.48803210517999196,0.6704743480324051,0.8659534806040948,1.1403241852035042,1.3398474557071136,1.3710804568018664,1.3088833696976876,1.1143838781005013,0.250028086498735,0.2830910117597667,0.3744711680773249,0.7572429218343277,3.0286313115940513,0.5699752425835318,1.204632129965071,1.2924748855319064,1.21417384299823,0.9759760852026373,0.7908663550078091,21.044123103503928,10.501350209128017,11.833016694168808,15.22580953287903,34.41138904431622,0.4935720508731251,0.48803210517999196,0.6704743480324051,0.8659534806040948,1.1718142359244612,0.23595505617977527
8,42.125097136273666,13.497666434449627,33.74789209971877,21.8687361582474,14.587968690150205,18.635359003787073,18.995252998460558,12.668764540924798,2.4788091025053234,11.901665762982049,7.934784143082311,14.612495519660825,14.305277788390839,9.539990819250448,0.49289864661616417,0.48752807987229585,0.6710051207662137,0.8662246087390734,1.1401200112416445,1.339793854629203,1.371308095248702,1.3093740877345057,1.11463911450275,0.24959897506792475,0.2841692183714776,0.3747884407857093,0.7577972568788587,3.03605904756638,0.5690194390153167,1.2044183553522985,1.292594410517158,1.214503312860134,0.9761492238437846,0.7908597948734488,21.008591901779035,10.480815139125031,11.879843633902333,15.232102184977247,34.44125667752289,0.49289864661616417,0.48752807987229585,0.6710051207662137,0.8662246087390734,1.1719163256433438,0.2696629213483146
9,42.07939855427034,13.599518529012613,33.70320932323929,21.919103708471738,14.621057238002948,18.612873498119058,18.952773345722164,12.640377940100109,2.512536627954148,11.871195875323252,7.914451033990531,14.664478495684222,14.26972352592324,9.516462904933235,0.4917789936177304,0.4864585916414413,0.6693099804690811,0.8646032796058651,1.1391000983454491,1.3398209096476958,1.3716194351985669,1.3093916530917078,1.1146640772726126,0.24921363662404575,0.2845996229516891,0.3750108028382843,0.7583055067986317,3.0427928689739154,0.5687914903052369,1.204213168549934,1.292755674034419,1.2145704528525592,0.9762270258031166,0.7908266964818622,20.93810283451073,10.461484217724456,11.894543652703065,15.244494062419928,34.46659561251885,0.4917789936177304,0.4864585916414413,0.6693099804690811,0.8646032796058651,1.1719415803100073,0.3033707865168539
