frame,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,thumb_index_tip_dist,thumb_middle_tip_dist,thumb_ring_tip_dist,thumb_pinky_tip_dist,thumb_tip_to_palm,index_tip_to_palm,middle_tip_to_palm,ring_tip_to_palm,pinky_tip_to_palm,index_middle_tip_dist,middle_ring_tip_dist,ring_pinky_tip_dist,index_pinky_tip_dist,spread_ratio_index_pinky_vs_index_middle,spread_ratio_thumb_index_vs_thumb_pinky,index_extension,middle_extension,ring_extension,pinky_extension,thumb_extension,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,angle_index_pinky,pinch_index,pinch_middle,pinch_ring,pinch_pinky,mean_four_finger_extension,time_s
0,33.48732166753052,23.84338577943248,20.18418757925366,32.86178268882526,21.94003662595091,11.65358115625176,39.99489863913905,26.72310815936055,2.581875677005712,38.55007625835421,25.753113227976087,4.3105772192476195,30.043752915375904,20.05523910183487,0.6353662986695396,0.7206187633846102,0.9634760012280033,0.9964551578794208,1.0279380514552714,1.4038589221721227,1.349280017855075,1.2855244035376792,1.1084630710133827,0.39205630033520356,0.3744696888129787,0.42543541885302577,1.011430679906374,2.579809719276327,0.6376265778436147,1.148732450978973,1.1721470816405077,1.0927536237196025,0.9241366762775827,0.789385365037528,24.61977002640279,16.21657885105011,16.106140116334434,18.64967464433115,45.626020829960794,0.6353662986695396,0.7206187633846102,0.9634760012280033,0.9964551578794208,1.0844424581541663,0.0
1,33.49780227398935,23.851644805738687,20.199598724387243,32.696550430735556,21.829548966651288,11.67744858809121,39.89701607487649,26.6571607677609,2.5771467471420806,38.56817476420673,25.76528791015079,4.295311685577843,30.09327756202063,20.088476306178677,0.6369611395655983,0.7221890000443228,0.9636299934444196,0.9967798303758268,1.0282592013127345,1.404970494965148,1.3500758637593109,1.2853569248227303,1.1081514733016138,0.39286592215131955,0.37359687054008434,0.42548873243715646,1.0119704757273482,2.5758672180757305,0.6390188823696894,1.149723614786306,1.1728942585660564,1.0926299348330146,0.9239166564420186,0.7894102800954135,24.674191124555204,16.2377977638559,16.056122142319836,18.653188013814088,45.62014457354354,0.6369611395655983,0.7221890000443228,0.9636299934444196,0.9967798303758268,1.0847911161568489,0.03296703296703297
2,33.49367207168615,23.823477029396003,20.19513738925633,32.62164765501663,21.779192550647593,11.685453677593927,39.90179062768365,26.66044495810732,2.5789861806377132,38.66206634463117,25.82809893893642,4.29292697402073,30.125136004992612,20.109718928670418,0.6379841407255541,0.7223123743074897,0.9624810243980624,0.9963985808594313,1.0283629442697033,1.4055960664310383,1.350003416179046,1.2845621466097943,1.107902250858406,0.39364719605125476,0.3725345530588269,0.4251432965751708,1.012409545356216,2.5718702680805907,0.6402900872985666,1.1501734449788372,1.1728579063621751,1.0919888499136725,0.9237771440080397,0.7894052908125236,24.71056816441624,16.263591152457803,16.008528867553625,18.654784903613972,45.624329912435066,0.6379841407255541,0.7223123743074897,0.9624810243980624,0.9963985808594313,1.0846993363156812,0.06593406593406594
3,33.508714842791136,23.766440146627303,20.193034614488397,32.60880234830714,21.77065506659133,11.702202319390835,39.82355222288743,26.60795394714765,2.5849824857541535,38.758220214731296,25.89264904135564,4.288453326774089,30.12367885811966,20.108811386303188,0.6384719710074874,0.7239882842940011,0.9619711585395958,0.9972675234236896,1.0290542968481606,1.4055593496196994,1.350633100446938,1.2837313736515903,1.1078984597085026,0.39374555717091875,0.37099054113208757,0.4245968870849679,1.0120449443219592,2.570301810871299,0.6402213544599895,1.150250568578605,1.1734520354402382,1.0913297720569812,0.9237828566843624,0.78943442897385,24.757925339146755,16.26812928630408,15.929433673324299,18.650024987297527,45.60654594676015,0.6384719710074874,0.7239882842940011,0.9619711585395958,0.9972675234236896,1.0847038081900469,0.09890109890109891
4,33.50315426162385,23.767033571899958,20.207055261529092,32.527020712812885,21.716006363970678,11.708844094872063,39.79228707015025,26.587068710243926,2.5762179313827858,38.76802244343642,25.899258802309447,4.286095845796581,30.13100260463557,20.113681854210427,0.6394894895496297,0.724694268699031,0.9617846223954314,0.9972623330334036,1.0291011504156917,1.405839628186637,1.3508406929845262,1.283624519561571,1.1078715918856736,0.39362687174860383,0.3702477995816164,0.4242294065535801,1.011596849183674,2.569938426689432,0.6412449983867583,1.1507376412188948,1.1736875544658545,1.0912627343876777,0.9237512002662243,0.7894344095155946,24.807969572543417,16.259773753809128,15.89314804404884,18.633150738092024,45.57426737823783,0.6394894895496297,0.724694268699031,0.9617846223954314,0.9972623330334036,1.0848597825846626,0.13186813186813187
5,33.501010384242875,23.752545445076237,20.219502624625505,32.42958528828433,21.650756261999277,11.701460164755105,39.815464589365945,26.60260546075864,2.5608175669614752,38.725447600839146,25.870648404842626,4.286908767148049,30.134762392307294,20.116207084559875,0.6408909771635057,0.7247976412697148,0.96257458154817,0.9975597576844344,1.0293438774877406,1.406301110241588,1.3506160243683318,1.2839695786709528,1.1078570539183317,0.3933712747755164,0.37050468892731325,0.42400602997773734,1.0114069450548575,2.5711255096620307,0.642458725707394,1.1513175747703115,1.1735121836594287,1.0915550875158444,0.9237342312443971,0.7894422336818949,24.877634233234062,16.243514017551735,15.908401799123968,18.61081604788844,45.54947784859693,0.6408909771635057,0.7247976412697148,0.96257458154817,0.9975597576844344,1.0850297692974955,0.16483516483516483
6,33.485213931491955,23.77702495633463,20.226826987190634,32.42999875852257,21.650988328071634,11.702794110340363,39.78777391112422,26.584018442056873,2.5759426346398584,38.765820143499155,25.897696546298306,4.282232322034218,30.159346198658113,20.132680690742234,0.6410433780823953,0.7249594687065872,0.9619839672622642,0.9969827150782741,1.0291120138897087,1.4062619426193825,1.3508510481610574,1.2836591339192815,1.1076849569707918,0.3932820632068388,0.37031357734735176,0.4235634773946592,1.0112079366830684,2.5712027208299526,0.6429834358785568,1.1513159643043696,1.1737227686321778,1.0912776243471571,0.9236237930253147,0.789430657513183,24.883188467212218,16.240177530434234,15.89600634589918,18.59393288699909,45.5414700215801,0.6410433780823953,0.7249594687065872,0.9619839672622642,0.9969827150782741,1.0849850375772547,0.19780219780219782
7,33.474174739030246,23.795962028793042,20.237903276921173,32.47120189581503,21.67848854299058,11.704939233613032,39.74790362518149,26.557188925080965,2.568243114606787,38.72372240372178,25.86953315964749,4.2791369082009965,30.20659462050736,20.164300436802904,0.6406232303955628,0.7251792818080395,0.961981223169071,0.9960352238927455,1.0288510965633006,1.4059675358682826,1.3512018454966948,1.2839772711732662,1.107341971692021,0.3931293605728916,0.3703777478384917,0.4238170674964898,1.010780138076024,2.571113261273394,0.6431732619456171,1.1510711276508219,1.1740253133645129,1.091566688374464,0.9234150176888802,0.7894180163745436,24.864879172770447,16.237124077842623,15.894548841616967,18.5933613140283,45.53090828500983,0.6406232303955628,0.7251792818080395,0.961981223169071,0.9960352238927455,1.0850195367696698,0.23076923076923078
8,33.48182944312552,23.77024498075008,20.229330555217047,32.473800406650156,21.680308277577012,11.698625080509089,39.79141383843833,26.5863252986843,2.570723122656517,38.83100871184274,25.94156560491487,4.26111362631093,30.257866835019826,20.198586967356874,0.640770615151195,0.7249443415004776,0.9610811703390305,0.9957783591762432,1.0289965513485633,1.4058492974080148,1.3507726992312645,1.2831293843121232,1.1070660142706903,0.3931667150000221,0.36972380412865524,0.4232861936740923,1.0105148621149627,2.5701942658420696,0.6434871804669466,1.151055921257632,1.1736956692604081,1.0908294006486796,0.9231862126882107,0.7894209681983668,24.88240845258188,16.24015029078724,15.86973996400102,18.586211944372398,45.52266318760669,0.640770615151195,0.7249443415004776,0.9610811703390305,0.9957783591762432,1.0846918009637325,0.26373626373626374
9,33.456940227186465,23.864293854352127,20.22944897326275,32.45151214436069,21.665420147044102,11.703157477881177,39.942654646114676,26.688033573572028,2.5730618891874144,38.95904075698985,26.02757463573613,4.24806271232481,30.348276810289605,20.259113393408285,0.6407233019790269,0.7225308653315942,0.9584774489354034,0.9938450903070484,1.0281133987728173,1.4060049189280013,1.3494105628927495,1.2820524462135365,1.1064633625910225,0.3933864649679078,0.36909714433478485,0.42260530528283974,1.0103584649873008,2.568360961239771,0.6446913123393933,1.151188401660032,1.1725454200275078,1.089947716421742,0.922783219788791,0.7893888401464635,24.852065379884156,16.24767600251196,15.858807107891026,18.573268019456634,45.51322770690364,0.6407233019790269,0.7225308653315942,0.9584774489354034,0.9938450903070484,1.0841161894745182,0.2967032967032967
10,33.47268661030313,23.853563310964546,20.222195713297907,32.31401579567773,21.57343237080468,11.704452672405893,39.88530287136288,26.649476354085294,2.559248925571268,38.93159401716693,26.009057473979965,4.252934024762396,30.438391149533516,20.31949223563143,0.6420221744962696,0.7229786119995577,0.9588617048436124,0.9933717086569918,1.0284763492334532,1.4071572586969714,1.3499396711938874,1.282206223720516,1.1056891202358008,0.39383813292930586,0.3694397506494826,0.4225347627973688,1.010922055690688,2.566846492245798,0.6463060729816871,1.1520047520753454,1.1729822888948016,1.0901382838079934,0.9223789114596037,0.7894123050125154,24.887596339364798,16.253116664377558,15.866974413134225,18.554182263971146,45.509878390309,0.6420221744962696,0.7229786119995577,0.9588617048436124,0.9933717086569918,1.084376059059436,0.32967032967032966
11,33.47875611257203,23.787940464374856,20.214248584769194,32.24742078021069,21.5289109489068,11.692962982879436,39.75982688320485,26.56521958703084,2.5625119197841286,38.985826799274264,26.045446521181447,4.259382867240532,30.46082958102238,20.33447985137346,0.6430601511795813,0.7243027440038297,0.9581669147725415,0.9931040203678813,1.0287853281484642,1.4079378103523328,1.351087431138995,1.2816963974808824,1.105450067729498,0.39456236943537426,0.3688100768282534,0.42232739167147726,1.011933540287463,2.5646984938998942,0.6475254671369813,1.15239845263609,1.1739343321256444,1.0897629901917196,0.9222786339441683,0.7894123853457654,24.92266171639935,16.274598658906523,15.821419857176432,18.554866566565437,45.538646618274676,0.6430601511795813,0.7243027440038297,0.9581669147725415,0.9931040203678813,1.0845936022244056,0.3626373626373626
12,33.48864577193865,23.784978874983466,20.19752006589235,32.179674196866614,21.483408568422135,11.680323848191904,39.75355548099736,26.56102343473364,2.5302417859446678,38.9196539403797,26.001090793482604,4.266781679295491,30.474702903331462,20.343695062890873,0.6438531340390494,0.7240741970911924,0.9577581465671193,0.9925211842206841,1.0287762440719002,1.4089095551665947,1.3511927685321783,1.2820461410675676,1.1052037336904983,0.3958833105167103,0.36838929589023217,0.42311120861633666,1.0133659261988668,2.55975908476319,0.6487046702761801,1.152799650456703,1.1739824079100845,1.0902194209672915,0.9222176978929312,0.7894139618170293,24.926974651169854,16.31898897594111,15.80185370727859,18.583109732342002,45.58314576294935,0.6438531340390494,0.7240741970911924,0.9577581465671193,0.9925211842206841,1.0848047943067525,0.39560439560439564
13,33.48693295318162,23.79697621916074,20.194176296328493,32.18718699029324,21.48846279621509,11.659877497290154,39.710470986513116,26.532139023098466,2.5049286028061033,38.821894030085986,25.935445087128443,4.267461435757326,30.45437074392396,20.330101969590487,0.6440502097790526,0.7246102774650606,0.9586415636056885,0.992753880105199,1.0288765938502982,1.408815474622102,1.3515963122728678,1.2827786284176599,1.105296532627566,0.39547575828447756,0.368734685380304,0.42341162534772814,1.0131738894508981,2.5619114259412523,0.6487511317742654,1.1527553104630666,1.1743083867407278,1.0908918981569926,0.92230777738618,0.7894243527559967,24.945411096492414,16.30287039659836,15.813138625268696,18.57872326614837,45.5756305016612,0.6440502097790526,0.7246102774650606,0.9586415636056885,0.992753880105199,1.0850658431867417,0.4285714285714286
14,33.50170650523822,23.784224195372076,20.18298160607921,32.31095055341979,21.571565697963166,11.649187521864008,39.750398058928624,26.558792331893585,2.4986995877671063,38.66501606072069,25.830118108963916,4.278215446296656,30.405172993655412,20.297213669786544,0.6425080446915572,0.72395591525009,0.9606416169260058,0.9940790039781728,1.0293467574269557,1.408183686855132,1.351409941140302,1.2839903284685195,1.105585902710675,0.3944385581112853,0.37052808030926543,0.4245838545210773,1.0133238238237516,2.569028248621612,0.6463349851037745,1.152022069878479,1.1740065865103677,1.091969471067833,0.9225277694365598,0.789453904703007,24.8914569863875,16.266431696274633,15.89836687416103,18.609576234966237,45.60233498621578,0.6425080446915572,0.72395591525009,0.9606416169260058,0.9940790039781728,1.0851314742233098,0.46153846153846156
15,33.47499543387136,23.84448664449397,20.176558369784374,32.36867936025595,21.609803606032585,11.61669159357055,39.76084108475095,26.565763815166633,2.490051918565513,38.66423334215929,25.829703542745023,4.307813300762604,30.366981024535193,20.271585527513167,0.6415078067527901,0.7223854385530852,0.9590000706536759,0.9927738704134399,1.0283941681076987,1.4080618255585855,1.3514632658220225,1.2839124256540304,1.105712505440946,0.3938876739615653,0.37103382785144257,0.4248614130631329,1.0136750001819177,2.5735128095064526,0.6461771601864008,1.1516815181164182,1.1739284864241313,1.0919733994077965,0.9226992669129401,0.789407204030988,24.814167799837033,16.244529700418916,15.920059023076167,18.628582386447565,45.62386012277806,0.6415078067527901,0.7223854385530852,0.9590000706536759,0.9927738704134399,1.0850706677153215,0.4945054945054945
16,33.49513276468656,23.80911110184715,20.17002293440717,32.36882392291139,21.609939569313042,11.593183588326156,39.72295262739786,26.540511062343427,2.4767145155641686,38.53369347409722,25.74203045911645,4.321118721583758,30.34248646422847,20.255232086603996,0.6415147222643328,0.7227578866110761,0.9605441546796551,0.9930948329277205,1.0286473579428583,1.407990874000886,1.351811584480223,1.2849471439933433,1.1058043960990496,0.39339199916170803,0.37192924404564515,0.4254990753590853,1.0133805106655032,2.576006850838046,0.645975283058663,1.1516788805291303,1.1742139508020428,1.0928664994115576,0.9228089349717554,0.7894185715731483,24.823712407549422,16.22436991076632,15.95705089219759,18.63319430795529,45.61023750931281,0.6415147222643328,0.7227578866110761,0.9605441546796551,0.9930948329277205,1.0853920664286214,0.5274725274725275
17,33.498192040128714,23.824088312905673,20.178606255931413,32.27314086599,21.54598792863635,11.57327339355706,39.693846617815126,26.520912519292295,2.4855173740610326,38.46864338490266,25.698474641618105,4.326619015594986,30.297063009313803,20.224787484546226,0.6424246842457262,0.722851642502823,0.961331940120185,0.9933224347125108,1.0285771657877483,1.4085579208219292,1.3521122375099721,1.2854977679166284,1.1060593741712903,0.3929593977781154,0.37274872637563256,0.4257899105064299,1.0136253404630833,2.5794657677095927,0.646743348713577,1.1522460449548182,1.1744342076079604,1.093309418447768,0.923010909304271,0.789419547974792,24.851718934930588,16.199318837597765,15.990378783977555,18.635929648261627,45.60290170276588,0.6424246842457262,0.722851642502823,0.961331940120185,0.9933224347125108,1.0857501450787044,0.5604395604395604
18,33.497184563117,23.845587003964994,20.18539863174101,32.35412592224705,21.600114636420784,11.570691030179773,39.753362046280415,26.56078663195899,2.4751516367900877,38.39285639406967,25.64749335209629,4.335053151101505,30.24991525413401,20.193355562743363,0.641425978922727,0.7220460770975204,0.9622584745993648,0.9938013626351678,1.0286592389462874,1.4079542916352967,1.351645770250694,1.2860951273167347,1.1062785901164347,0.39206866698071186,0.3737233481767419,0.42628619432784987,1.0130859643844563,2.583950271636456,0.6454267387676464,1.1517666835944007,1.1739841204785786,1.0938268631144228,0.923220485782781,0.7894309210833195,24.82026223296649,16.168705155088816,16.041272674931616,18.647782799326688,45.59311019209537,0.641425978922727,0.7220460770975204,0.9622584745993648,0.9938013626351678,1.0856995382425456,0.5934065934065934
19,33.49066837039035,23.875868190930788,20.18063212954769,32.4091955658204,21.637123808960183,11.557515086777016,39.6690529468454,26.504269164767408,2.495998836022352,38.429848827332165,25.672376468262,4.347939350685323,30.19480851042138,20.15647461129106,0.6404707669417027,0.7222501243441047,0.9613964203996423,0.9936063789651033,1.0282337141130837,1.4076805973380284,1.3524542745820836,1.2858053403334881,1.1065806975243264,0.3915915940020871,0.37389405391079694,0.4260813650902561,1.013246846757408,2.5875091202210956,0.6445920377069927,1.1514394902658878,1.1746218891775146,1.0935741780254267,0.923466357553989,0.7894129352336322,24.764707894343722,16.151732615485596,16.037216757364867,18.649722072935184,45.608542169845045,0.6404707669417027,0.7222501243441047,0.9613964203996423,0.9936063789651033,1.0857754787557043,0.6263736263736264
20,33.48148281098787,23.926506624317625,20.17523455846822,32.434001814293794,21.653532277309353,11.552145938141678,39.61012335512558,26.464769676370423,2.4840435007946553,38.32421554309664,25.601558822235376,4.353389873335971,30.167514281663983,20.138185874341445,0.639882257001651,0.7223035038992632,0.961734479475097,0.9928687742796238,1.0275597588363425,1.407601707551852,1.3529762509058378,1.2866588130858145,1.1067472447217708,0.39179131312382487,0.3745209303579763,0.42641990526174367,1.0135184961026773,2.586883466488503,0.6444781698579815,1.15129265064585,1.1750672079748201,1.0942927670522418,0.9235886266914236,0.7893858192799554,24.716622953396122,16.161078581960776,16.05930929352517,18.64470234957009,45.62423553504334,0.639882257001651,0.7223035038992632,0.961734479475097,0.9928687742796238,1.086060313091084,0.6593406593406593
21,33.48301707496995,23.872515567785314,20.151739519922785,32.323956374889775,21.579908496818433,11.538188523413737,39.59719466397482,26.45598711518602,2.482482690827709,38.369846146284345,25.6322479697171,4.363045869056975,30.111222146078546,20.100566324272506,0.6414231910928694,0.7225897226281656,0.9612709545895896,0.9931480938138523,1.0277042372882357,1.4085527924786971,1.35310857995373,1.2862869133729893,1.1071154977218884,0.3926829324972005,0.37411067421024546,0.42614197835783424,1.0148502517478382,2.5844011590981526,0.6458484778148381,1.151946556371524,1.1751655696137975,1.0939819621767557,0.9238378172698112,0.7893787561388121,24.77072820928447,16.18767509111542,16.03857369695342,18.6461061702344,45.66034705636882,0.6414231910928694,0.7225897226281656,0.9612709545895896,0.9931480938138523,1.0862329763579721,0.6923076923076923
22,33.49199576246326,23.88341983620549,20.148072520980918,32.316542617588595,21.575028608319855,11.541897029923916,39.54147132319872,26.418744328469018,2.4850094714958857,38.32992085854147,25.605394142139914,4.379528965162535,30.031308120562727,20.04694431815676,0.6414484103991998,0.7231164912248829,0.9617381354839571,0.9939707703311929,1.027750547692867,1.4087188494726854,1.353668203945022,1.2865982770946953,1.1075989973850002,0.3925488092719892,0.3744944470421215,0.42612593800995197,1.0153867835409722,2.586650968468284,0.6453393028167971,1.1519906000728966,1.1755858298337514,1.094253590269772,0.924192112057529,0.789388815081064,24.76589749092321,16.180012809696734,16.04840641612061,18.64274149598226,45.67984660829221,0.6414484103991998,0.7231164912248829,0.9617381354839571,0.9939707703311929,1.0865055330584872,0.7252747252747253
23,33.47478222129138,23.986664938690723,20.148122549971106,32.35049896014263,21.5980177098765,11.536588591301296,39.66858798181181,26.503819041178275,2.479542401940904,38.34634365068379,25.616413071975046,4.388867776168922,29.994787046993224,20.022590716460968,0.6406377209903423,0.7207116684712086,0.9603510978130855,0.9933356373891188,1.0268999280225488,1.408761541844403,1.3526124682250114,1.2864164911739637,1.1077932956009573,0.3927784184468178,0.3748706103167843,0.4261780004948316,1.0160663373562173,2.5868689922053414,0.6449358005767668,1.151787734889208,1.1746266420984048,1.0941411966078418,0.924353251289315,0.7893646431987449,24.694492847629796,16.189258530961446,16.079547586785655,18.653666077619615,45.71263584007044,0.6406377209903423,0.7207116684712086,0.9603510978130855,0.9933356373891188,1.0862272062211924,0.7582417582417582
24,33.494328372161704,23.929859605741598,20.130757389425384,32.451873113978166,21.66568710013408,11.525591395164952,39.60060751158244,26.45840187961099,2.4681088472805754,38.31772853122146,25.597256354767183,4.399560061199708,29.92918108028192,19.978658977411044,0.6397063844742666,0.7216584074477991,0.9608429683045038,0.9943577083873852,1.0273013051445021,1.4083708718783179,1.3531915183646885,1.286606659195695,1.1082351412447748,0.39349986702140116,0.374657478792185,0.42645115450919957,1.0168062519509842,2.584006530440881,0.6433362688748675,1.1511858430290596,1.1751393096077951,1.0943356960542907,0.924643930770632,0.7893784680662246,24.665178522534482,16.224397887131026,16.06232171304118,18.668791880338656,45.76108172247057,0.6397063844742666,0.7216584074477991,0.9608429683045038,0.9943577083873852,1.0863261948654444,0.7912087912087913
