frame,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP,thumb_index_tip_dist,thumb_middle_tip_dist,thumb_ring_tip_dist,thumb_pinky_tip_dist,thumb_tip_to_palm,index_tip_to_palm,middle_tip_to_palm,ring_tip_to_palm,pinky_tip_to_palm,index_middle_tip_dist,middle_ring_tip_dist,ring_pinky_tip_dist,index_pinky_tip_dist,spread_ratio_index_pinky_vs_index_middle,spread_ratio_thumb_index_vs_thumb_pinky,index_extension,middle_extension,ring_extension,pinky_extension,thumb_extension,angle_thumb_index,angle_index_middle,angle_middle_ring,angle_ring_pinky,angle_index_pinky,pinch_index,pinch_middle,pinch_ring,pinch_pinky,mean_four_finger_extension,time_s
0,45.084447748553856,12.337446569871503,18.999069041948047,12.273287289605292,8.18266087209912,3.9795496750267034,87.58719557806641,59.05432020743059,39.706377927120656,91.52173083190569,61.774265480582315,84.84002471013356,68.83918961432768,46.20936843668062,0.5473396669986256,0.788446325833682,0.9502707818723729,0.9089299711419901,1.1374381517808725,1.4508918817374261,0.5474158103272563,0.34746506528846477,0.47019938110134674,1.2473139774623168,0.24449578693268867,0.1599517158972857,1.3574332823851274,1.0882851439410621,0.6021802320910811,1.2352068201321138,0.6503057097363447,0.5500714938343162,0.65903958551818,0.7917705494790146,20.115248577835406,57.693602766795735,18.566051950877466,14.578855888836872,69.24331321571802,0.5473396669986256,0.788446325833682,0.9502707818723729,0.9089299711419901,0.7736559023052387,0.0
1,45.09462960005595,12.296092751260176,18.99090586683903,12.36516974435554,8.243866713500068,4.050089259315939,87.6020689366043,59.06466281263707,39.71304034436662,91.47493702403867,61.741627087639145,84.84743747683865,68.83661660083534,46.207863063288784,0.5466610004580618,0.7888201974056894,0.9503468706426476,0.9094579446676797,1.1380030011164974,1.4506215163772833,0.5471558069314962,0.34811334200054617,0.47031173637688245,1.2468422875364709,0.24370395370717024,0.1596837396334239,1.3570044979410656,1.088352954196577,0.6010844125914697,1.2349930939397062,0.6501046541336141,0.5506656914214317,0.6590614574247546,0.791781719826165,20.101013870329602,57.665039781237304,18.541618251719157,14.595156872409357,69.22266910261945,0.5466610004580618,0.7888201974056894,0.9503468706426476,0.9094579446676797,0.7737062242298767,0.03333333333333333
2,45.10120556063919,12.263001454533764,18.99888122297577,12.40757398298723,8.272034577749679,4.047707409911624,87.60706525894793,59.06811709672196,39.695921698172356,91.4573709540897,61.729466912906474,84.83730879641277,68.83760296533121,46.208336164856235,0.5460539118440042,0.7891307718768568,0.9507764818730705,0.9101793730975254,1.1386368733907861,1.4504209338934881,0.547088427283404,0.3483827650673082,0.47033537232505074,1.246501861040915,0.243473199832042,0.1594953320384607,1.3566880210546484,1.0883962973290366,0.5999409808489309,1.2348934010712636,0.6500369268425038,0.5508878183203769,0.6590531928380081,0.7917954343435933,20.08957679808427,57.64730060614705,18.545719499770104,14.589025016814624,69.20731792257699,0.5460539118440042,0.7891307718768568,0.9507764818730705,0.9101793730975254,0.773717834768038,0.06666666666666667
3,45.06564140245703,12.266782923283102,18.975685276324526,12.394598209133335,8.263603721388648,4.020851286200809,87.60889561488202,59.069346334268104,39.58344099275851,91.46142913782502,61.73238391236434,84.81913330606307,68.84722291365887,46.21500806325261,0.5460378733999801,0.7891532085004321,0.9507953880896693,0.9104901265058846,1.1386890109264138,1.4505855351298607,0.5470755834406382,0.34835252490979507,0.4703090955493065,1.2466221641351616,0.24342378625977354,0.15953773903607768,1.3570264271039574,1.0885627219372929,0.5997186037571655,1.234923643728046,0.6500129893980852,0.5508363776160321,0.6589669774062541,0.7917953535255311,20.08353359464163,57.643579032463165,18.53210776269922,14.598789310231208,69.22948067765017,0.5460378733999801,0.7891532085004321,0.9507953880896693,0.9104901265058846,0.7736849970371044,0.1
4,45.03498032068316,12.346261886924168,18.963679520558344,12.396883769502665,8.265421356611142,4.060511640551368,87.59838111303554,59.06210936817891,39.58933600323277,91.4175840689086,61.70230204000259,84.77331968623238,68.84594261526017,46.214121699012935,0.5459444447155558,0.7887312245894558,0.9499716202537196,0.9099541472210648,1.1380346807837536,1.4506774779477247,0.5472530859652528,0.34895147003630095,0.4704252276287917,1.2466009665535367,0.24305736511883402,0.15936292625635057,1.3571237633323405,1.0886593134912865,0.5999691746920869,1.2349181095646906,0.6501548788507843,0.5513906889298674,0.6589789570703123,0.7917842735094414,20.06000247485197,57.63570193742928,18.507860498035317,14.627135070887507,69.23120211789742,0.5459444447155558,0.7887312245894558,0.9499716202537196,0.9099541472210648,0.7738606586039136,0.13333333333333333
5,45.015254064095046,12.398663606511377,18.96243825118796,12.396359032525652,8.264818474531467,4.114521627394311,87.59331857882378,59.058447614934195,39.56377304541519,91.40412113907209,61.692716549518764,84.74823913457917,68.83110171937281,46.20401839124324,0.5458997917479067,0.7884212150603321,0.9494390813326106,0.909317306138469,1.1375045091621494,1.4507005397549275,0.5473401184117366,0.3491623434246872,0.47061506177319257,1.2465651984952135,0.2429938614111384,0.15936765670654882,1.3570115234073559,1.088600511356696,0.6003402575309346,1.2349190559729755,0.6502230127337623,0.5515620699695709,0.6591100982799465,0.7917736966026758,20.04456716942529,57.631316415383026,18.509349799953068,14.624298712195108,69.21562048307206,0.5458997917479067,0.7884212150603321,0.9494390813326106,0.909317306138469,0.7739535592390637,0.16666666666666666
6,44.98538570468699,12.381521712574767,18.954419423387066,12.330363756258691,8.220788145286122,4.183319322688533,87.5847195973962,59.05253201997671,39.36105350207001,91.34090814420617,61.64887292154867,84.76524159756814,68.79175186865717,46.17727012237833,0.5468327095591912,0.7882505531716463,0.9485592116534592,0.9087933173653445,1.1375316562622464,1.4509921112878759,0.5475048454163537,0.3499447788722105,0.4709146377564245,1.2469726446772378,0.24201132723152446,0.15946274305246144,1.3571724149075046,1.088373838685974,0.6017129451692801,1.2350740147364854,0.6503391541242319,0.5523634190573241,0.6594608062882662,0.7917702793241653,20.085482668314246,57.6490920896306,18.375898224475147,14.704449511397575,69.2028149570562,0.5468327095591912,0.7882505531716463,0.9485592116534592,0.9087933173653445,0.7743093485515768,0.2
7,44.95142447120895,12.39544867551615,18.940127853240142,12.414450196132748,8.27691769807899,4.283363730975907,87.5498260130138,59.02855385034569,39.089842188902566,91.29218706952722,61.6151776876751,84.80426325229831,68.7345295636935,46.13831119028174,0.5462641610196052,0.7877293732092455,0.947866800672861,0.908149195551862,1.1376090596254236,1.450949596114411,0.5482419388587361,0.3504936416160811,0.47124923616941694,1.2461450022857816,0.24183645827919903,0.1597349923526582,1.3563141492165833,1.0884079588207158,0.6015136694279797,1.2348766774473916,0.650808397772926,0.5529800986318638,0.6599692624836013,0.791769892896261,20.057461144142696,57.57966107352301,18.27346657350113,14.782201085920093,69.10462176131335,0.5462641610196052,0.7877293732092455,0.947866800672861,0.908149195551862,0.7746586090839457,0.23333333333333334
8,44.91919892680849,12.533324762000603,18.927515574593997,12.38104457111453,8.25444908632872,4.502877125789297,87.47914470786677,58.979852837227455,38.902583165099,91.24243324190695,61.58067644693179,84.95463783822467,68.5723483876692,46.0279593481298,0.5464226010292358,0.7863564058891714,0.9462501325855776,0.9055094339336031,1.1364358630585512,1.4512379276594531,0.5496315624960124,0.35101383442051615,0.47232977265608844,1.2458141156812974,0.24230130733454228,0.160514904952241,1.3552952528208322,1.0878791826827803,0.6034421890240412,1.2349561228335235,0.6517603922232409,0.553610889412278,0.6614099944653573,0.7917504565065389,20.028156733371553,57.54327191021141,18.17969310032813,14.831416594828994,68.95227709790643,0.5464226010292358,0.7863564058891714,0.9462501325855776,0.9055094339336031,0.7754343497335998,0.26666666666666666
9,44.86799501567978,12.71363669789045,18.94117002707918,12.196569559254982,8.131657425764985,4.79282875670242,87.4092651080664,58.93157845296601,38.60927171873803,91.22782121727415,61.570519626260534,85.06187800386994,68.42171777645048,45.92519956697018,0.547935143457266,0.7847545615204716,0.9444689046101318,0.9023401671038827,1.1347703141411745,1.4518443174580078,0.5509438734310516,0.3511147496527121,0.47327831109862223,1.2464091524585508,0.24305208520068083,0.16131183541961155,1.3549024700519046,1.08704469676663,0.6072378880611281,1.235383824076796,0.6527010790480794,0.5537957049146762,0.6627462759352191,0.7917193123375388,20.049916705863073,57.572171203950006,18.09891137453381,14.848060387293879,68.83934805614311,0.547935143457266,0.7847545615204716,0.9444689046101318,0.9023401671038827,0.7761567209936926,0.3
